tweet_id,text,airline_sentiment,airline_sentiment_confidence,airline,negativereason,negativereason_confidence,tweet_created,retweet_count,clean_text,label
569571643044929536,"@united I'm not sure how you can help. Your flight experience is terrible, planes are dirty and staff is rude. Start over perhaps?",negative,1.0,United,Flight Attendant Complaints,0.6593,2015-02-22 10:57:16 -0800,0,im not sure how you can help your flight experience is terrible planes are dirty and staff is rude start over perhaps,0
569777772115193856,@united … But friendly efficient air attendants in coach #UA992 http://t.co/49pV3KcHNR,negative,0.6688,United,Can't Tell,0.3519,2015-02-23 00:36:21 -0800,0,but friendly efficient air attendants in coach ua,0
569905559652012032,@USAirways  Houston Gate 17 customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,negative,1.0,US Airways,Flight Attendant Complaints,0.6608,2015-02-23 09:04:08 -0800,0,houston gate customer service needs to treat people with respect there are hardly people waiting! chillpill usairwaysfail,0
569651548881465345,@united how can a plane that has been sitting in a hanger all day have numerous mechanical problems. Doesn't anyone actually do maintenance,negative,1.0,United,Bad Flight,0.6522,2015-02-22 16:14:47 -0800,0,how can a plane that has been sitting in a hanger all day have numerous mechanical problems doesnt anyone actually do maintenance,0
567900456460165120,@united we just almost had a major accident on ua3710 ... How about passing on some information to those of us waiting on plane!!!,negative,0.6356,United,Cancelled Flight,0.3355,2015-02-17 20:16:34 -0800,0,we just almost had a major accident on ua how about passing on some information to those of us waiting on plane!!!,0
568398620686467072,@USAirways OK she is worried that something is wrong with the flight - #1870 - and should she consider flying earlier,neutral,1.0,US Airways,,,2015-02-19 05:16:06 -0800,0,ok she is worried that something is wrong with the flight and should she consider flying earlier,1
569091378438746112,@JetBlue word thanks,positive,0.6394,Delta,,,2015-02-21 03:08:52 -0800,0,word thanks,2
570138826032713729,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,negative,1.0,United,Can't Tell,0.6957,2015-02-24 00:31:03 -0800,0,just last thing u guys shouldnt be charging for drinks on a transatlantic flight,0
569109515657826304,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",positive,1.0,Delta,,,2015-02-21 04:20:56 -0800,1,ah no the staff was perfect this morning at jfk more sleep for me!!,2
569554776611901440,His name is Enzo 😊 RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg,neutral,1.0,Delta,,,2015-02-22 09:50:15 -0800,0,his name is enzo well hello there pooch! whats your name dog,1
568578057293807616,@SouthwestAir Is there any way to get entry to the Las Vegas event to see @Imaginedragons perform? #DestinationDragons,neutral,1.0,Southwest,,,2015-02-19 17:09:07 -0800,1,is there any way to get entry to the las vegas event to see perform destinationdragons,1
568550060461408257,"@USAirways flight 500 out of Seattle has 10,000lbs too much fuel and no water for the lavoratories. Nice job guys - est 40min behind now",negative,1.0,US Airways,Customer Service Issue,0.3492,2015-02-19 15:17:52 -0800,0,flight out of seattle has lbs too much fuel and no water for the lavoratories nice job guys est min behind now,0
569863194929471488,"@AmericanAir Fine. Would you have them call me? I left a message, was told it would be 2 hours for a call. Haven't heard anything yet.",negative,1.0,American,Customer Service Issue,1.0,2015-02-23 06:15:47 -0800,0,fine would you have them call me i left a message was told it would be hours for a call havent heard anything yet,0
569585355319599104,@JetBlue I waited 3 hrs for my bags and my flight was only 2 hrs,negative,1.0,Delta,Lost Luggage,0.6932,2015-02-22 11:51:45 -0800,0,i waited hrs for my bags and my flight was only hrs,0
570270777121103872,@AmericanAir another day another grievance with this airline. No customer service,negative,1.0,American,Customer Service Issue,0.6629999999999999,2015-02-24 09:15:23 -0800,0,another day another grievance with this airline no customer service,0
569662145886957568,@AmericanAir I understand flight Cancelled Flightation but not being able to get through to change that flight for 6 hrs is not acceptable.,negative,1.0,American,Cancelled Flight,1.0,2015-02-22 16:56:54 -0800,1,i understand flight cancelled flightation but not being able to get through to change that flight for hrs is not acceptable,0
569212457706782720,@SouthwestAir thanks. What's your opinion on chances of getting in okay tomorrow?,neutral,1.0,Southwest,,,2015-02-21 11:10:00 -0800,0,thanks whats your opinion on chances of getting in okay tomorrow,1
569876015834484736,@AmericanAir although there was a 6 hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,positive,0.7029,American,,0.0,2015-02-23 07:06:44 -0800,0,although there was a hour delay every single staff member from the ticket desk to the admirals club in was as sweet as pie,2
570274302118858752,@USAirways - First impressions are hard to reverse.  A horrible first experience with you.  Will never fly with you again!!!,negative,1.0,US Airways,Can't Tell,0.6614,2015-02-24 09:29:23 -0800,0,first impressions are hard to reverse a horrible first experience with you will never fly with you again!!!,0
568120102660341760,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,positive,1.0,Virgin America,,,2015-02-18 10:49:22 -0800,0,i luv ur people and product! thing is y do u charge for herbal tea but not black tea im not a caffeine drinker,2
569727223990775808,@AmericanAir She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we’ve relatives nearby.,negative,0.65,American,Bad Flight,0.3301,2015-02-22 21:15:29 -0800,0,she got to the gate just in time to watch the plane push back minutes was all she needed glad weve relatives nearby,0
570030083093729280,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,negative,1.0,US Airways,Late Flight,0.3441,2015-02-23 17:18:57 -0800,1,i cant wait to never fly with you again always delayed always lose my bag rudest people on the planet southwest is the best,0
569989039874404352,@SouthwestAir prove it,negative,1.0,Southwest,Late Flight,1.0,2015-02-23 14:35:51 -0800,0,prove it,0
570175761468030977,@united to speak to a real person to get this resolved politely and efficiently. (2/2),negative,1.0,United,Customer Service Issue,0.6667,2015-02-24 02:57:49 -0800,0,to speak to a real person to get this resolved politely and efficiently,0
569864863171764224,"@AmericanAir I understand that, but I'm not even being put on hold - it says ""try again Late Flightr, goodbye"".",negative,1.0,American,Customer Service Issue,0.6955,2015-02-23 06:22:25 -0800,0,i understand that but im not even being put on hold it says try again late flightr goodbye,0
569963395652280320,@USAirways I made it! Thanks for the help!,positive,0.6889,US Airways,,,2015-02-23 12:53:57 -0800,0,i made it! thanks for the help!,2
569979612865925120,"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.",positive,0.6527,American,,0.0,2015-02-23 13:58:24 -0800,0,yes it says it should be deliver within hours after pick up line,2
567763775751987201,@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.,negative,1.0,Southwest,Lost Luggage,1.0,2015-02-17 11:13:27 -0800,0,an entire flight of luggage missing at dca over an hour and nobody knows anything,0
567802662026014720,@united thank you! I wish the lady in Little Rock had told me that in the morning when I asked her,positive,0.6479,United,,0.0,2015-02-17 13:47:58 -0800,0,thank you! i wish the lady in little rock had told me that in the morning when i asked her,2
569641247075213312,@AmericanAir flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,negative,1.0,American,Flight Attendant Complaints,0.3769,2015-02-22 15:33:51 -0800,0,flight from iad to lax sat for more than hrs because ground crew couldnt drive in snow badmgmt americanairlines,0
567921406807261184,"@united unless it's on you guys, im good.",negative,0.3452,United,Can't Tell,0.3452,2015-02-17 21:39:49 -0800,0,unless its on you guys im good,0
568563494313857025,"@united line is just getting longer and moving slower. Lady working the counter is doing great, she just needs help. #customerservicefail",negative,1.0,United,longlines,1.0,2015-02-19 16:11:15 -0800,0,line is just getting longer and moving slower lady working the counter is doing great she just needs help customerservicefail,0
569670904852172800,@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.,positive,0.6626,Southwest,,,2015-02-22 17:31:42 -0800,0,th anniversary on april th still sweethearts companions lifetime sons families love,2
568213769798578176,@USAirways ...Loosing a lot of business by using Barclays. I cant believe that you cant apply for a card if you live in Iowa.,negative,1.0,US Airways,Can't Tell,0.6465,2015-02-18 17:01:34 -0800,0,loosing a lot of business by using barclays i cant believe that you cant apply for a card if you live in iowa,0
568992118309462016,@USAirways fuck you.,negative,1.0,US Airways,Can't Tell,1.0,2015-02-20 20:34:27 -0800,0,fuck you,0
568189481590886400,"@SouthwestAir @Kaneshow @InternJohnRadio @mrerickv THIS IS EVERYTHING... now, return that jet so we can go to Miami!",negative,0.6541,Southwest,Bad Flight,0.3515,2015-02-18 15:25:03 -0800,0,this is everything now return that jet so we can go to miami!,0
569367829188886528,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.",negative,0.6677,US Airways,Flight Attendant Complaints,0.3635,2015-02-21 21:27:23 -0800,0,they provided no options since you all have a better sense of the weather i hoped you could suggest,0
570236313393373186,@USAirways i understand that but i should still be able to view my reservation online....,negative,1.0,US Airways,Customer Service Issue,0.6378,2015-02-24 06:58:26 -0800,0,i understand that but i should still be able to view my reservation online,0
569596394819883008,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",positive,1.0,Delta,,,2015-02-22 12:35:37 -0800,11,what a great experience on flight from sfo to jfk seats service food everything is top quality i will be back very soon!,2
568844412970770433,"@SouthwestAir Please explain to reps, ignoring a technical issue and passing the buck is not a good business model. Lucky limited to 140",negative,1.0,Southwest,Customer Service Issue,0.6768,2015-02-20 10:47:31 -0800,0,please explain to reps ignoring a technical issue and passing the buck is not a good business model lucky limited to,0
568911099740839936,@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.,negative,0.6805,Southwest,Can't Tell,0.6805,2015-02-20 15:12:30 -0800,1,easy and pleasant difficult and stressful learned my lesson,0
569715065202577408,@AmericanAir wow that's helpful.,positive,0.7014,American,,,2015-02-22 20:27:10 -0800,0,wow thats helpful,2
568087284483928064,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove,negative,1.0,US Airways,Damaged Luggage,1.0,2015-02-18 08:38:57 -0800,0,last times i checked a bags they were severally damaged no one answers the baggage call line for status chairmanlove,0
569566981835218944,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",negative,1.0,Virgin America,Flight Booking Problems,0.6556,2015-02-22 10:38:45 -0800,0,i rang but there is a wait for minutes!! i can book the same ticket through a vendor fix your site,0
569838878049345536,@AmericanAir QSVGRU when would the next flight arrive?,neutral,1.0,American,,,2015-02-23 04:39:10 -0800,0,qsvgru when would the next flight arrive,1
569757977785184256,@USAirways there's over 50 people in line and only one agent!,negative,1.0,US Airways,longlines,0.6714,2015-02-22 23:17:42 -0800,0,theres over people in line and only one agent!,0
567869456048865281,@SouthwestAir can you outline the policies for both scenarios?,neutral,1.0,Southwest,,,2015-02-17 18:13:23 -0800,0,can you outline the policies for both scenarios,1
568521376245501956,@JetBlue I can't do that flight. I need a Late Flightr one! I need you to change my flight. You guys changed it and now I can't do that time!,negative,0.6198,Delta,Cancelled Flight,0.3265,2015-02-19 13:23:53 -0800,0,i cant do that flight i need a late flightr one! i need you to change my flight you guys changed it and now i cant do that time!,0
569868055502696449,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,positive,1.0,United,,,2015-02-23 06:35:06 -0800,0,thanks for looking into this and for getting back to me via dm glad to hear my bag is finally being delivered to me thanks again!,2
570304445734629376,@SouthwestAir your agents were the ones who were rude and unhelpful and prompted my initial tweet. This is so easy to fix.,negative,1.0,Southwest,Customer Service Issue,0.6761,2015-02-24 11:29:10 -0800,0,your agents were the ones who were rude and unhelpful and prompted my initial tweet this is so easy to fix,0
569246786440830977,@united great job losing one of my six bags on a direct flight.  Don't know how you manage to do it.,negative,1.0,United,Lost Luggage,1.0,2015-02-21 13:26:24 -0800,0,great job losing one of my six bags on a direct flight dont know how you manage to do it,0
570265596220166144,@united OKC ticket agent Roger McLarren(sp?) LESS than helpful with our Intl group travel problems Can't find a supervisor for help.,negative,1.0,United,Customer Service Issue,0.6990000000000001,2015-02-24 08:54:47 -0800,1,okc ticket agent roger mclarrensp less than helpful with our intl group travel problems cant find a supervisor for help,0
569646230264885249,"@AmericanAir yes, I will do just that as soon as I have a moment to gather my thoughts.",neutral,0.6551,American,,0.0,2015-02-22 15:53:39 -0800,0,yes i will do just that as soon as i have a moment to gather my thoughts,1
569495613173309441,"@USAirways Never heard back, but this would help: Any chance I could bump up my flight time closer to 3pm today? I'm on flight 3960.",negative,0.6604,US Airways,Late Flight,0.6604,2015-02-22 05:55:09 -0800,0,never heard back but this would help any chance i could bump up my flight time closer to pm today im on flight,0
568890203923980288,@USAirways Used 2 get emails 1) pre-purchase a snack and 2) when time to check in. Got neither 4 tomorrow's trip. Do they not get sent now?,neutral,0.66,US Airways,,0.0,2015-02-20 13:49:28 -0800,0,used get emails prepurchase a snack and when time to check in got neither tomorrows trip do they not get sent now,1
569259515398504449,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it",negative,1.0,Southwest,Customer Service Issue,1.0,2015-02-21 14:16:59 -0800,0,change your hold music going on hour and im about to loose it,0
569319324810235904,"@USAirways well, depending on the policy will make the determination as to which airline is selected to travel.",neutral,1.0,US Airways,,,2015-02-21 18:14:39 -0800,0,well depending on the policy will make the determination as to which airline is selected to travel,1
568554542897307648,@JetBlue Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.,positive,1.0,Delta,,,2015-02-19 15:35:40 -0800,0,same exact flight too love jetblue really want to fly with yall but thats a little pricey for basic not mint bos to sfo,2
569855409567207424,@AmericanAir I can't get an operator after an hour's worth of calls to Cancelled Flight a delayed flight. Automated system doesn't go beyond message.,negative,1.0,American,Customer Service Issue,1.0,2015-02-23 05:44:51 -0800,0,i cant get an operator after an hours worth of calls to cancelled flight a delayed flight automated system doesnt go beyond message,0
570043114058076160,@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?,negative,1.0,US Airways,Late Flight,1.0,2015-02-23 18:10:43 -0800,0,looks like a long trip from cancun to philly hours late flight seriously,0
569604985110994945,@united I was rebooked but had to take bus from Portland Maine to Boston. Told United does not cover the charge.,negative,0.6816,United,Customer Service Issue,0.6816,2015-02-22 13:09:45 -0800,0,i was rebooked but had to take bus from portland maine to boston told united does not cover the charge,0
569956170393194496,@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,negative,1.0,US Airways,Late Flight,1.0,2015-02-23 12:25:14 -0800,0,delays due to refueling are out of your control if thats true i never want to fly us airways again,0
569987277734207488,"@SouthwestAir it's not fun having a delay from Nashville to Las Vegas, but the crew at the gate C9 desk has been AWESOME! #patience #luvswa",positive,1.0,Southwest,,,2015-02-23 14:28:51 -0800,0,its not fun having a delay from nashville to las vegas but the crew at the gate c desk has been awesome! patience luvswa,2
567780392179351553,@SouthwestAir not yet! Supposed to get it early evening tonight. Don't want to have to go to the store and buy new necessities.,negative,0.6356,Southwest,Lost Luggage,0.6356,2015-02-17 12:19:29 -0800,0,not yet! supposed to get it early evening tonight dont want to have to go to the store and buy new necessities,0
568803231335387137,@united Thanks! Just DMed HN.,positive,1.0,United,,,2015-02-20 08:03:52 -0800,0,thanks! just dmed hn,2
569947514633191424,STOP THIS “@JetBlue: Our fleet's on fleek. http://t.co/Ac6zwmuOOn”,negative,0.6887,Delta,Cancelled Flight,0.3757,2015-02-23 11:50:51 -0800,0,stop this our fleets on fleek,0
570085628576202752,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,negative,1.0,United,Damaged Luggage,0.6846,2015-02-23 20:59:40 -0800,0,thats unfortunate the was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,0
570218532060835840,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",negative,0.6865,American,Customer Service Issue,0.6865,2015-02-24 05:47:46 -0800,0,the wichita falls airport is the worst will never fly in or out again unknowledgeable staff,0
570305078470557697,@SouthwestAir still no update text #2053 &amp; still no response to email fr1/5/2015 SR #256746438028. Feel like yr losing customer service/care,negative,1.0,Southwest,Customer Service Issue,1.0,2015-02-24 11:31:41 -0800,0,still no update text amp still no response to email fr sr feel like yr losing customer servicecare,0
569590151657103360,@united I don't know what DM the confirmation number means.,neutral,0.6423,United,,0.0,2015-02-22 12:10:49 -0800,0,i dont know what dm the confirmation number means,1
568198843034169344,@SouthwestAir Yay! And are dependents with ID (wife children) eligible to use this discount too? How do you use it over the phone/inperson?,neutral,0.6651,Southwest,,0.0,2015-02-18 16:02:15 -0800,0,yay! and are dependents with id wife children eligible to use this discount too how do you use it over the phoneinperson,1
568349321634013184,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/DCoBoKN7EE @TheNationalUAE,neutral,1.0,Virgin America,,,2015-02-19 02:00:12 -0800,0,atlantic ploughs a lone furrow in the middleeast,1
568904155332354050,@SouthwestAir are you guys alive? i've been on hold for 25 minutes and counting.....,negative,1.0,Southwest,Customer Service Issue,1.0,2015-02-20 14:44:55 -0800,0,are you guys alive ive been on hold for minutes and counting,0
569930801577644034,@SouthwestAir My bag was not shown LUV did not make it to PHL with me.,negative,1.0,Southwest,Lost Luggage,1.0,2015-02-23 10:44:26 -0800,0,my bag was not shown luv did not make it to phl with me,0
569716101027745792,"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN",negative,1.0,United,Bad Flight,0.3483,2015-02-22 20:31:17 -0800,1,worst flights ive ever had ground crew ignored our plane made me miss flight and now i have to cover the cost of a hotel den,0
567777187265515521,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",neutral,0.6459,US Airways,,0.0,2015-02-17 12:06:44 -0800,0,would love to combine aa and usair accts unfortunately one has my middle name amp one has middle initial wont allow change,1
570258760200953856,@united thx for update,positive,0.6891,United,,,2015-02-24 08:27:37 -0800,0,thx for update,2
568781427636092928,@USAirways has completely wasted my work day! Thank you for the bad service and bad Friday!,negative,1.0,US Airways,Bad Flight,0.6454,2015-02-20 06:37:14 -0800,0,has completely wasted my work day! thank you for the bad service and bad friday!,0
568474546275287040,"@USAirways Stuck in Philadelphia airport for 32 hours due to ""maintenance"". Dreading my flight back home. Disgusting.",negative,1.0,US Airways,Late Flight,1.0,2015-02-19 10:17:48 -0800,0,stuck in philadelphia airport for hours due to maintenance dreading my flight back home disgusting,0
569689826221363201,@AmericanAir you guys should really improve the service experience with your on site personnel. This has been one of the worst experiences.,negative,1.0,American,Customer Service Issue,1.0,2015-02-22 18:46:53 -0800,0,you guys should really improve the service experience with your on site personnel this has been one of the worst experiences,0
569321739093614592,@united Pay for my hotel.... I'm a broke student #help,negative,1.0,United,Cancelled Flight,1.0,2015-02-21 18:24:14 -0800,0,pay for my hotel im a broke student help,0
569621598849748993,"@united 4994 out of Jackson, Wyoming... Delayed by no pilots.. Full toilets.. Deplaned 2ndary to mechanical fail.. Cancelled Flightled flight pending",negative,1.0,United,Late Flight,1.0,2015-02-22 14:15:46 -0800,0,out of jackson wyoming delayed by no pilots full toilets deplaned ndary to mechanical fail cancelled flightled flight pending,0
569247394002563072,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,negative,1.0,Virgin America,Late Flight,1.0,2015-02-21 13:28:49 -0800,0,flight delayed hours in la due to mechanical problems handle like pros but you could have tossed us a free drink,0
569984339800416256,@AmericanAir you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,negative,0.6402,American,Lost Luggage,0.6402,2015-02-23 14:17:11 -0800,0,you flew me into chi instead and i got a ride to mke u said my bags would go to mke today is it on the cancelled flightled flight tho,0
567717552290136065,@united what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations,negative,1.0,United,Can't Tell,0.3587,2015-02-17 08:09:46 -0800,0,what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business employeerelations,0
570011304221667328,"@AmericanAir Hey, AA! There was a mistake made by your CR on my Flight Booking Problems. When I call your reservations #, I keep getting hung up on. Advise.",negative,1.0,American,Customer Service Issue,0.6194,2015-02-23 16:04:19 -0800,2,hey aa! there was a mistake made by your cr on my flight booking problems when i call your reservations i keep getting hung up on advise,0
568201465958772736,@united great. Looking forward to your response to my DM then,positive,0.6667,United,,0.0,2015-02-18 16:12:40 -0800,0,great looking forward to your response to my dm then,2
567875922906456064,@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E,neutral,1.0,Delta,,,2015-02-17 18:39:05 -0800,0,sure! email screenshot below link,1
567758882484793344,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,negative,1.0,United,Lost Luggage,1.0,2015-02-17 10:54:00 -0800,0,u lost my bag and would not refund my bag fee does that make sense to you and yes i already called cust svc they said no,0
570083998380232704,@USAirways  you took the miles out of my account and told me that I could restore by paying $150 or opening a credit card,negative,1.0,US Airways,Flight Booking Problems,1.0,2015-02-23 20:53:11 -0800,0,you took the miles out of my account and told me that i could restore by paying or opening a credit card,0
569998668775862272,"@AmericanAir I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.",negative,1.0,American,Flight Booking Problems,0.3764,2015-02-23 15:14:07 -0800,0,i had it until last night but because severe weather i could make the needed changes and now fair goes up each,0
568749392083206144,@JetBlue Hey any chance you have an update on Flight 99 Hartford to D.C.?,neutral,0.6786,Delta,,0.0,2015-02-20 04:29:56 -0800,0,hey any chance you have an update on flight hartford to dc,1
569618884355092480,@united ouch not fair,negative,1.0,United,Can't Tell,0.6915,2015-02-22 14:04:59 -0800,0,ouch not fair,0
568204808122974209,@united hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,negative,1.0,United,Lost Luggage,1.0,2015-02-18 16:25:57 -0800,0,hello im overseas amp my bag is lost i cant call customer service but can you help me,0
568639956622512128,@SouthwestAir turned my non-stop flight between Laguardia/dal into a 1 stop in STL. WTH? I'm thinking some sorta comp is in order? REALLY?,negative,1.0,Southwest,Bad Flight,0.6632,2015-02-19 21:15:05 -0800,0,turned my nonstop flight between laguardiadal into a stop in stl wth im thinking some sorta comp is in order really,0
568480653819453440,"@SouthwestAir What's with the pricing cache?! About to book a flight, refreshed the page, &amp; the price jumped from $73 to $159. Ridiculous. 😑",negative,1.0,Southwest,Flight Booking Problems,0.6667,2015-02-19 10:42:04 -0800,0,whats with the pricing cache! about to book a flight refreshed the page amp the price jumped from to ridiculous,0
568136806224379904,@SouthwestAir JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!,positive,1.0,Southwest,,,2015-02-18 11:55:44 -0800,1,just gave me tickets to see at on saturday i cant even right now haha thank you!!!!,2
569767266075742208,@united can you help me add my KTN to this reservation PLZ?,neutral,1.0,United,,,2015-02-22 23:54:36 -0800,0,can you help me add my ktn to this reservation plz,1
568476518852247552,@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heart💕#DestinationDragons with friends in LA @HayleyMad see u Friday,positive,1.0,Southwest,,,2015-02-19 10:25:38 -0800,0,scott is the best!!! thank yo from the bottom of my heartdestinationdragons with friends in la see u friday,2
569855814716039168,"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst",negative,1.0,American,Late Flight,0.66,2015-02-23 05:46:28 -0800,0,not good enough no info communicated at any point just silence for hours as we sat oh and then seat was broken worst,0
567845681768968192,@SouthwestAir I got it added thank you! :),positive,1.0,Southwest,,,2015-02-17 16:38:55 -0800,0,i got it added thank you!,2
570104743747416064,@united what is that going to do for you? Nothing just like you always do,negative,0.6667,United,Customer Service Issue,0.3542,2015-02-23 22:15:37 -0800,0,what is that going to do for you nothing just like you always do,0
570222748615598081,@USAirways I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,neutral,1.0,US Airways,,,2015-02-24 06:04:32 -0800,0,i know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours,1
568540843323338752,@united care less about the person - although he walked away while I was complaining.  A man at 10p at LAX club.  More.....,negative,1.0,United,Customer Service Issue,0.3597,2015-02-19 14:41:14 -0800,0,care less about the person although he walked away while i was complaining a man at p at lax club more,0
568226026209341441,@united i now see it's 72 hours. Thanks,neutral,1.0,United,,,2015-02-18 17:50:16 -0800,0,i now see its hours thanks,1
568614009584291840,@JetBlue flight 2302 from JFK to BUF.,neutral,0.6697,Delta,,,2015-02-19 19:31:58 -0800,0,flight from jfk to buf,1
567894002286096384,"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!",positive,0.6671,Delta,,0.0,2015-02-17 19:50:55 -0800,0,big shoutout to the crews on bosgtjfk amp jfkgtroc amp gate crews at c bos amp jfk long day of delays made better by them!,2
569607287867883520,"@USAirways 6 hours, no agent. Should I keep waiting?",negative,1.0,US Airways,Customer Service Issue,0.6771,2015-02-22 13:18:54 -0800,0,hours no agent should i keep waiting,0
569912776199704578,"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",negative,1.0,United,Cancelled Flight,0.6507,2015-02-23 09:32:48 -0800,1,cancelled flights flt from ewr no crewtells wife amp yr old to get to ny to catch to yyz! good customerservice is dead,0
568612911222026241,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is Cancelled Flighted when it lands. #whatstatus",negative,1.0,United,Cancelled Flight,0.6594,2015-02-19 19:27:37 -0800,0,fantastic night of waiting hours for a delayed airplane only for you to alert us flight is cancelled flighted when it lands whatstatus,0
568475439460515840,"@JetBlue flight attendant Wendi on Flt 127 on 2/17, Newark to Orlando.  👍👍",positive,1.0,Delta,,,2015-02-19 10:21:21 -0800,0,flight attendant wendi on flt on newark to orlando,2
567821166775156736,"@united Call customer service and of course they just say ""theres nothing we can do"" and then offer a transfer and disconnect the line.",negative,1.0,United,Customer Service Issue,1.0,2015-02-17 15:01:30 -0800,0,call customer service and of course they just say theres nothing we can do and then offer a transfer and disconnect the line,0
567774229249421312,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",negative,1.0,US Airways,Late Flight,1.0,2015-02-17 11:54:59 -0800,0,can you please dm me my flight has been delayed going into clt which will force me to miss my connection to lga at pm,0
569705786408079360,@JetBlue apparently the plane was delayed coming up from San Juan. Monsoon there today?,negative,0.6835,Delta,Late Flight,0.6835,2015-02-22 19:50:18 -0800,0,apparently the plane was delayed coming up from san juan monsoon there today,0
569676871744364544,@united your seats are god awful.,negative,1.0,United,Bad Flight,1.0,2015-02-22 17:55:24 -0800,0,your seats are god awful,0
569880288702173184,@JetBlue it was booked through work but added upgrade on seat. Need the upgrade receipt.,positive,0.3606,Delta,,0.0,2015-02-23 07:23:43 -0800,0,it was booked through work but added upgrade on seat need the upgrade receipt,2
568559580717805568,"@JetBlue Well, I fly into Huntsville, AL. But I'd take either Nashville or Birmingham too!",neutral,1.0,Delta,,,2015-02-19 15:55:42 -0800,0,well i fly into huntsville al but id take either nashville or birmingham too!,1
569906807696551936,@AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!,positive,1.0,American,,,2015-02-23 09:09:05 -0800,0,those were snacks we left on purpose for your team for being so helpful this morning at the desk and on the phone!,2
569906662061944834,@AmericanAir flight 353,neutral,1.0,American,,,2015-02-23 09:08:31 -0800,0,flight,1
